Cutter,Titulo
A553h,O%20HOMEM%20QUE%20VIROU%20SUCO
F886d,DESMUNDO
M444v,VLADIMIR%20CARVALHO
D844cc,CABRA-CEGA
M842v,VIVA-VOZ
M357a,EL%20ASALTO
G719m,MAURICE%20VANEAU
M972j,JOAO%20BETHENCOURT
P853t,TERESA%20AGUIAR
R672c,CELSO%20NUNES
V632t,TRES%20AUTOS
T253,TEATRO%20DO%20ORNITORRINCO
A485h,HISTORIA%20DOS%20VELHOS%20TEATROS%20DE%20SAO%20PAULO
S397d,DESIGN%20DE%20GAMES
A275v,VENCER%20OU%20MORRER
S228c,CORINTHIANS%20100%20ANOS
C268a,100%20ANOS%20DE%20OLIMPIADAS
E27e,EFERVESCENCIAS
C836r,ROMANCE%20-%20REPORTAGEM
F849r,RE-PENSANDO%20A%20TEORIA:
B844m,MANIFESTOS%20DO%20SURREALISMO
C837p,A%20POETICA%20DE%20ARISTOTELES
L954t,A%20TEORIA%20DO%20ROMANCE
S466p,PARA%20UMA%20CRITICA%20DA%20COMPAIXAO
E78,A%20ESSENCIA%20DO%20AMOR
B648t,TECNICAS%20DE%20COMUNICACAO%20ESCRITA
B648tc,TECNICAS%20DE%20COMUNICACAO%20ESCRITA
T124m,METODOLOGIA%20DO%20TRABALHO%20ACADEMICO
F225p,PRATICA%20DE%20TEXTO%20PARA%20ESTUDANTES%20UNIVERSITARIOS
A162c,CURSO%20DE%20REDACAO
A553g,GUIA%20PRATICO%20DE%20REDACAO
B444d,A%20DISSERTACAO
M488t,TECNICAS%20DE%20REDACAO
R596L,LEITURA%20E%20PRODUCAO%20DE%20TEXTO
F224m,MANUAL%20PRATICO%20PARA%20ELABORACAO%20DE%20MONOGRAFIAS
F311r,REDACAO%20DE%20TEXTOS%20CIENTIFICOS
G635f,FAZENDO%20UMA%20MONOGRAFIA%20EM%20EDUCACAO
M386g,GUIA%20PARA%20ELABORACAO%20DE%20MONOGRAFIAS%20E%20TRABALHOS%20DE%20CONCLUSAO%20DE%20CURSO
M386m,MANUAL%20PARA%20ELABORACAO%20DE%20MONOGRAFIAS%20E%20DISSERTACOES
P446a,A%20ARTE%20DA%20PALAVRA
P446L,"LER,%20PENSAR%20E%20ESCREVER"
S174f,COMO%20FAZER%20UMA%20MONOGRAFIA
S344c,COMO%20FAZER%20MONOGRAFIAS
T117c,COMO%20FAZER%20MONOGRAFIA%20NA%20PRATICA
T769m,MONOGRAFIA%20PASSO%20A%20PASSO
M386r,MANUAL%20DE%20REDACAO%20E%20ESTILO
M488r,REDACAO%20CIENTIFICA
B453c,CORRESPONDENCIA
L533f,O%20FOCO%20NARRATIVO
C581L,LINGUAGEM%20E%20PERSUASAO
P769f,COMO%20FALAR%20CORRETAMENTE%20E%20SEM%20INIBICOES
P769v,VENCA%20O%20MEDO%20DE%20FALAR%20EM%20PUBLICO
F475r,A%20REDACAO%20PELO%20PARAGRAFO
A368s,SENHORA%20DIVA
A848m,MEMORIAS%20POSTUMAS%20DE%20BRAS%20CUBAS
B197e,EUGENIA%20DE%20GRANDET
B664d,DECAMERAO
B816a,AMOR%20DE%20PERDICAO
B869m,O%20MORRO%20DOS%20VENTOS%20UIVANTES
C694v,A%20VAGABUNDA
C754L,LORDE%20JIM
D314m,MOLL%20FLANDERS
D548a,AS%20AVENTURAS%20DO%20SR.%20PICKWICK
D724i,OS%20IRMAOS%20KARAMAZOVI
F459t,TOM%20JONES
F554s,SUAVE%20E%20A%20NOITE
F587m,MADAME%20BOVARY
G453s,OS%20SUBTERRANEOS%20DO%20VATICANO
G599w,WERTHER
G613a,ALMAS%20MORTAS
G799n,NOSSO%20HOMEM%20EM%20HAVANA
H272j,"JUDAS,%20O%20OBSCURO"
H488s,O%20SOL%20TAMBEM%20SE%20LEVANTA
H895t,OS%20TRABALHADORES%20DO%20MAR
H986c,CONTRAPONTO
J27L,LADY%20BARBERINA
J89r,RETRATO%20DO%20ARTISTA%20QUANDO%20JOVEM
K23c,O%20CRISTO%20RECRUCIFICADO
L141r,AS%20RELACOES%20PERIGOSAS
L419a,O%20AMANTE%20DE%20LADY%20CHATTERLEY
L676b,BABBITT
M238p,A%20PELE
M259c,A%20CONDICAO%20HUMANA
M296n,OS%20NOIVOS
M449s,SERVIDAO%20HUMANA
M531m,MOBY%20DICK%20OU%20A%20BALEIA
M831r,ROMANA
P667f,O%20FALECIDO%20MATTIA%20PASCAL
P984d,DEUS%20ME%20LIVRE!
S251i,A%20IDADE%20DA%20RAZAO
S431i,IVANHOE
S819v,AS%20VINHAS%20DA%20IRA
S825v,O%20VERMELHO%20E%20O%20NEGRO
S977v,VIAGENS%20DE%20GULLIVER
T654a,ANA%20KARENINA
T937p,PAIS%20E%20FILHOS
V531m,DOM%20CASMURRO
V935c,CONTOS
W668r,O%20RETRATO%20DE%20DORIAN%20GRAY
W913m,MRS.%20DALLOWAY%20ORLANDO
Z86g,GERMINAL
M585e,O%20ENREDO
S464aa,ARMADILHA%20AEREA;%20UMA%20CARTA%20DE%20AMOR;%20NEVASCA;%20MAIS%20CEDO%20OU%20MAIS%20TARDE
S464dm,DANCA%20COM%20A%20MORTE;%20NO%20SETIMO%20CEU;%20NO%20DE%20CARRASCO;%20O%20OURO%20DE%20STONEWALL
S464hb,O%20HOTEL%20DO%20BAIRRO%20FRANCES;%20KAREN;%20DUAS%20HORAS%20PARA%20TREVAS;%20O%20CASTELO%20DO%20MONGE%20NOTURNO
V394,VEJA%2025%20ANOS
P844p,POLLYANNA%20MOCA
S527h,HAMLET
V331r,RUA%20DESCALCA
W572r,O%20RETRATO%20DE%20DORIAN%20GRAY
W672f,O%20FANTASMA%20DE%20CANTERVILLE
A211r,O%20RESTAURANTE%20DO%20FIM%20DO%20UNIVERSO
A316,ALADIM%20E%20A%20LAMPADA%20MARAVILHOSA
A447e,O%20ESCARAVELHO%20DO%20DIABO
A447x,XISTO%20E%20O%20PASSARO%20COSMICO
B214d,A%20DROGA%20DA%20OBEDIENCIA
B245m,A%20MALDICAO%20DO%20TESOURO%20DO%20FARAO
B651s,O%20SOM%20DA%20PESADA
B827b,OS%20BEBES%20DE%20BABILONIA
B827h,O%20HERDEIRO%20DE%20ARANDA
C312i,O%20INCRIVEL%20ROUBO%20DA%20LOTECA
C419d,DOM%20QUIXOTE
C824m,UM%20MUNDO%20DIFERENTE
D131k,KISS%20KISS
D314r,ROBINSON%20CRUSOE
H765c,CABRA%20DAS%20ROCAS
K96c,CRESCER%20E%20PERIGOSO
K96s,A%20SEGUNDA%20MORTE
L796h,HANS%20STADEN
L961p,PANTANO%20DE%20SANGUE
M193c,A%20CIDADE%20QUE%20ENCOLHE
M257c,O%20REI%20ARTHUR%20E%20OS%20CAVALEIROS%20DA%20TAVOLA%20REDONDA
M338c,CASCATA%20DE%20CUSPE
M768o,O%20OUTRO%20LADO%20DA%20ILHA
M775,MONTEIRO%20LOBATO%20LIVRO%20A%20LIVRO
N642p,PASSARO%20CONTRA%20A%20VIDRACA
O37s,A%20SUSPEITA
P156a,POR%20QUE%20AS%20AVES%20VOAM?
P386a,A%20ARVORE%20QUE%20DAVA%20DINHEIRO
P386b,AS%20BATALHAS%20DO%20CASTELO
P743a,OS%20ASSASSINATOS%20DA%20RUA%20MORGUE
P957,A%20PRINCESA%20QUE%20ENGANOU%20A%20MORTE
P984a,ACUCAR%20AMARGO
R335p,O%20PLANETA%20DO%20AMOR%20ETERNO
R456e,ENIGMA%20NA%20TELEVISAO
R456r,O%20RAPTO%20DO%20GAROTO%20DE%20OURO
R672p,OS%20PASSAGEIROS%20DO%20FUTURO
Z26c,CANTARE%20ESTORIAS
B168e,ESTETICA%20DA%20CRIACAO%20VERBAL
C168s,SEIS%20PROPOSTAS%20PARA%20O%20PROXIMO%20MILENIO
H376h,HISTORIA%20SOCIAL%20DA%20ARTE%20E%20DA%20LITERATURA
L769t,TUDO%20O%20QUE%20VOCE%20PRECISA%20LER%20SEM%20SER%20UM%20RATO%20DE%20BIBLIOTECA
R416e,ESPELHO%20DIARIO
B576c,CRITICAS%20DE%20RUBEM%20BIAFORA
M921a,E%20AGORA?
R456g,GARRA%20DE%20CAMPEAO
B814p,A%20PERSONAGEM
L732i,O%20IMAGINARIO%20DA%20CIDADE
S411a,THE%20AUTOBIOGRAPHY
N117r,RETRATO%20DOS%20ESTADOS%20UNIDOS%20A%20LUZ%20DA%20SUA%20LITERATURA
A461m,MAIL-ORDER%20MISTRESS
A467b,BEDROCK
A752e,O%20ENIGMA%20DA%20PIRAMIDE
B715t,A%20THOUSAND%20IMITATIONS
B71b,AS%20BRUMAS%20DE%20AVALON
B798i,THE%20ILLUSTRATED%20MAN
B877p,PONTO%20DE%20IMPACTO
B976s,THE%20SPANISH%20ROSE
C116d,O%20DIARIO%20DA%20PRINCESA
C147m,MEDICO%20DE%20HOMENS%20E%20DE%20ALMAS
C323f,FULL%20FATHOM%20FIVE
C377m,MYSTERY%20AT%20LOVE'S%20CREEK
C771a,ACCEPTABLE%20RISK
C771c,CONTAGION
C771m,MEDO%20MORTAL
C771r,RISCO%20CALCULADO
C855r,THE%20REBEL%20BRIDE
C928a,THE%20ANDROMEDA%20STRAIN
C928c,A%20CASE%20OF%20NEED
C986s,SHOCK%20WAVE
E68d,DEVIL'S%20GATE
F288v,VIRTUE
F548s,SELECTED%20SHORT%20STORIES
G248c,THE%20CHARMED%20CIRCLE
G347g,A%20GREAT%20DELIVERANCE
G458f,THE%20FIRST%20SACRIFICE
G621L,LEAH'S%20CHILDREN
G664m,MATTERS%20OF%20CHOICE
G737d,"""D""%20DE%20DIVIDA"
G737i,"""I""%20IS%20FOR%20INNOCENT"
G796j,THE%20JUROR
G812f,THE%20FATE%20OF%20AN%20EAGLE
G869r,THE%20RAINMAKER
H151a,AEROPORTO
H666r,RUMBLE%20FISH
H748n,NOBODY'S%20FAULT
H875s,SAHARA%20SPLENDOR
J27m,A%20MADONA%20DO%20FUTURO
J65b,THE%20BELOVED%20SCOUNDREL
K45r,O%20RETORNO%20DE%20JEDI
K54i,O%20ILUMINADO
K54m,A%20MALDICAO%20DO%20CIGANO
K82d,THE%20DOOR%20TO%20DECEMBER
L581p,PAGAN%20BABIES
L665p,AS%20POSSUIDAS
L945c,THE%20CRY%20OF%20THE%20HALIDON
L945o,THE%20OSTERMAN%20WEEKEND
L945r,THE%20ROAD%20TO%20GANDOLFO
L945s,THE%20SCORPIO%20ILLUSION
M169f,A%20FLASH%20OF%20DIAMONDS
M219e,O%20EVANGELHO%20SEGUNDO%20O%20FILHO
M272r,A%20RESSURREICAO%20DE%20CRISTO
M279d,THE%20DEVIL'S%20COIN
M613a,AMANHECER
M613h,THE%20HOST
M623c,CARIBBEAN
M623r,RECESSIONAL
M852s,SCORPION%20EAST
N117L,LOLITA
O79s,SAN%20ANTONIO
P696c,CRESCENT%20CITY
P743h,HISTORIAS%20EXTRAORDINARIAS
P864b,THE%20BOOK%20OF%20LIGHTS
P927c,CHILDREN%20OF%20THE%20ICE
R495f,THE%20FEST%20OF%20ALL%20SAINTS
R579w,THE%20WINDOW%20AT%20THE%20WHITE%20CAT
R828b,DE%20BAR%20EM%20BAR
S215m,MCNALLY'S%20CAPER
S544c,CORRIDA%20PELA%20HERANCA
S544h,SE%20HOUVER%20AMANHA
S556a,ARCHANGEL
S631u,A%20ULTIMA%20ESPERANCA
S634f,A%20FELICIDADE%20DE%20CADA%20UM
S813d,DADDY
S813z,ZOYA
S814w,WINGS
S819p,THE%20PEARL
S964v,UMA%20VEZ%20SO%20E%20POUCO
T672r,REBEL'S%20TENDER%20CARESS
T675r,RED%20SNOW
U76h,THE%20HAJ
V648e,EMPIRE
V648j,JULIAN
W177c,A%20COR%20PURPURA
W189s,OS%20SETE%20MINUTOS
W672r,"ROSA,%20A%20INQUIETA"
W689n,NOT%20BY%20BREAD%20ALONE
M381a,ARQUIVO%20X
S819a,ARQUIVO%20X
B448p,O%20PLANETA%20DO%20SR%20SAMMLER
B922b,A%20BOA%20TERRA
F553g,O%20GRANDE%20GATABY
H151h,HOSPITAL
I68c,CASEI-ME%20COM%20UM%20MORTO
S246c,A%20COMEDIA%20HUMANA
H488a,ADEUS%20AS%20ARMAS
S534f,A%20FELICIDADE%20NAO%20SE%20COMPRA
B644e,O%20EXORCISTA
K31s,SOMEDAY%20THE%20RABBI%20WILL%20LEAVE
R315g,GUIA%20DE%20LEITURA%20DE%20A%20PROFECIA%20CELESTINA
R315p,A%20PROFECIA%20CELESTINA
S544e,UM%20ESTRANHO%20NO%20ESPELHO
S544i,A%20IRA%20DOS%20ANJOS
S544o,O%20OUTRO%20LADO%20DA%20MEIA-NOITE
B878a,ATOS%20IMPUROS
D192f,"TOM%20SAWYER,%20DETECTIVE;%20O%20FILHO%20DO%20MISSISSIPI"
H685e,EMA%20E%20EU;%20AEROPORTO;%20NA%20CORDA%20BAMBA;%20ACONTECEU%20EM%20HAWK'S%20HILL
H829c,O%20CACADOR%20DE%20PIPAS
L478e,A%20ESPADA%20E%20A%20BALANCA;%20O%20LIVRO%20DE%20SAN%20MICHELE;%20UM%20QUE%20DE%20TRISTEZA;%20COM%20SANGUE%20DE%20JUSTO
N176b,BLECAUTE;%20UM%20ANO%20INESQUECIVEL;%20CABECA%20DE%20TROVAO;%20UM%20HOMEM%20SOB%20MEDIDA
S464eb,A%20ESPADA%20E%20A%20BALANCA;%20O%20LIVRO%20DE%20SAN%20MICHELE;%20UM%20QUE%20DE%20TRISTEZA;%20COM%20SANGUE%20DE%20JUSTO
S464ig,O%20IMPERIO%20DO%20GRANDE%20CIPRESTE;%20O%20TERCEIRO%20DIA;%20MEDICO%20INTERNO;%20AS%20PONTES%20DO%20TOKO-RI
S663i,INSACIAVEL%20COMO%20O%20MAR;%20A%20CODORNIZ;%20BLOQUEADOS%20PELA%20NEVE;%20CONSEGUI!
S819i,O%20INVERNO%20DOS%20DESCONTENTES;%20O%20PEQUENO%20JOHN%20WILLIE;%20O%20ESPIAO%20QUE%20SAIU%20DO%20FRIO;%20ENTRE%20OS%20ELEFANTES
T474p,AS%20PORTAS%20DA%20ESPERANCA;%20UMA%20VIAGEM%20A%20BOSTON;%20O%20FANTASMA%20DE%20LODA;%20A%20LAGRIMA%20FINAL
A211m,O%20MOCHILEIRO%20DAS%20GALAXIAS
A628a,ALBATROSS
B293n,NIGHT%20SECRETS
B576s,SILVER%20WEDDING
B612f,FIREFLEY%20SUMMER
B612L,THE%20LILAC%20BUS
C555e,A%20EXTRAVAGANCIA%20DO%20MORTO
C645t,TRISTAO%20E%20ISOLDA
D261s,THE%20BEST%20OF%20SHERLOCK%20HOLMES
D324b,"EVENTS%20RELATING%20TO%20THE%20LAST%20FLIGHT%20OF%20AN%20R.A.F.%20BOMBER%20OVER%20GERMANY%20ON%20THE%20NIGHT%20OF%20JUNE%2031,%201943"
D548o,OLIVER%20TWIST
D754n,A%20NUVEM%20ENVENENADA
F667p,A%20PLACE%20CALLED%20FREEDOM
F789m,A%20MULHER%20DA%20TENENTE%20FRANCES
G233T,O%20TESSERACTO
G624v,O%20VIGARIO%20DE%20WAKEFIELD
G796h,THE%20HONORARY%20CONSUL
G796r,REFLECTIONS
G796t,THE%20THIRD%20MAN%20AND%20THE%20FALLEN%20IDOL
K78a,ASTRIDE%20THE%20TWO%20CULTURES
L218s,SCANDALOUS
L433g,A%20GAROTA%20DO%20TAMBOR
L931d,A%20DISTANT%20THUNDER
O79a,ANIMAL%20FARM
P168q,THE%20QUINCUNX
S848m,O%20MEDICO%20E%20O%20MONSTRO
V331L,DEZ%20LICOES%20SOBRE%20O%20ROMANCE%20INGLES%20DO%20SECULO%20XVIII
W519m,UM%20MUNDO%20TRANSPARENTE
W519s,AS%20SANDALIAS%20DO%20PESCADOR
W725f,FORTYSOMETHING
C555g,UM%20GATO%20ENTRE%20OS%20POMBOS
O79r,A%20REVOLUCAO%20DOS%20BICHOS
G776e,"EU,%20CLAUDIUS,%20IMPERADOR"
H152a,ANTOLOGIA%20MACABRA
C555a,A%20AVENTURA%20DO%20PUDIM%20DE%20NATAL
C555c,CONVITE%20PARA%20UM%20HOMICIDEO
C555m,MORTE%20NA%20MESOPOTAMIA
M133f,THE%20FIRST%20MAN%20IN%20ROME
C314c,A%20CASA%20DA%20RUSSIA
F735d,O%20DIA%20DO%20CHACAL
F786f,THE%20FRENCH%20LIEUTENANT'S%20WOMAN
H986d,O%20DESPERTAR%20DO%20MUNDO%20NOVO
H986i,A%20ILHA
H986t,THOSE%20BARREN%20LEAVES
S847c,CHARLOTTE%20FAIRLIE
T649s,O%20SENHOR%20DOS%20ANEIS%20AS%20DUAS%20TORRES
J89ds,DARK%20SISTER
W519a,ARLEQUIM
T523h,O%20HOMEM%20NO%20PENHASCO
W588e,A%20ESPADA%20NA%20PEDRA
H587s,SIDARTA
K82c,A%20CASA%20DOS%20CORACOES%20PERDIDOS
S964p,A%20POMBA
K11g,A%20GRANDE%20MURALHA%20DA%20CHINA
K11p,O%20PROCESSO
S592n,NAO%20MATEM%20AS%20FLORES
B468r,RUA%20DE%20MAO%20UNICA
H355p,A%20PRISAO%20SOVIETICA
B111m,O%20MUNDO%20DE%20SOFIA
G111d,O%20DIA%20DO%20CURINGA
B468c,CHARLES%20BAUDELAIRE
K81c,COMBATE%20DE%20NEGRO%20E%20DE%20CAES%20-%20O%20RETORNO%20AO%20DESERTO%20-%20TABATABA
B198c,A%20COMEDIA%20HUMANA
B198e,EUGENIA%20GRANDET
B338f,LA%20FANFARLO
C712j,O%20JERUSALEM
D441s,AS%20SETE%20MULHERES
G526n,THE%20NEW%20OLYMPIA%20READER
L755g,GREVE%20NA%20FABRICA
M452b,BEL%20-%20AMI
S137p,O%20PEQUENO%20PRINCIPE
S251n,A%20NAUSEA
A744s,O%20SALARIO%20DO%20MEDO
P811a,O%20AMOR%20DOS%20COMECOS
S137c,CARTAS%20DO%20PEQUENO%20PRINCIPE
M252p,PROSAS%20DE%20MALLARME
A411d,A%20DIVINA%20COMEDIA
C168v,SE%20UM%20VIAJANTE%20NUMA%20NOITE%20DE%20INVERNO
E19n,O%20NOME%20DA%20ROSA
S164c,A%20LA%20CONQUISTA%20DE%20UN%20IMPERIO
S164d,EL%20DESQUITE%20DE%20SANDOKAN
S164L,EL%20LEON%20DE%20DAMASCO
S164r,EL%20REY%20DE%20LA%20MONTANA
S164y,YOLANDA
G216s,SONETOS%20DO%20AMOR%20OBSCURO%20E%20DIVA%20DO%20TAMARIT
B467o,OPERACAO%20CAVALO%20DE%20TROIA
G216d,DOZE%20CONTOS%20PEREGRINOS
L931f,OS%20FILHOS%20DA%20CHUVA
S196c,CARCERE%20DE%20AMOR
N454p,POESIA%20DE%20PABLO%20NERUDA
P348L,"O%20LOBO,%20O%20BOSQUE%20E%20O%20HOMEM%20NOVO"
B732n,NARRACIONES
C827t,TODOS%20LOS%20FUEGOS%20EL%20FUEGO
C672v,AS%20VALKIRIAS
M436d,1924:%20O%20DIARIO%20DA%20REVOLUCAO
S586q,O%20QUADRADO%20AMARELO
T714a,ANJOS%20DO%20MAR%20ETERNOS
V517a,O%20ANALISTA%20DE%20BAGE
V517c,COMEDIAS%20DA%20VIDA%20PRIVADA:
T914e,ESTUDOS%20DE%20LITERATURA%20PORTUGUESA
C141L,LINGUA%20E%20ESTILO%20DE%20ECA%20DE%20QUEIROZ
F475h,HISTORIA%20LITERARIA%20DE%20PORTUGAL
P695c,O%20CAMINHO%20DAS%20AGUAS
R918a,HISTORIA%20E%20LITERATURA
S243h,HISTORIA%20DA%20LITERATURA%20PORTUGUESA
B664s,SONETOS
C172L,LUSIADAS%20(OS)
C235,"CANUDOS,%20HISTORIA%20EM%20VERSOS"
C217s,NA%20SALA%20DE%20AULA
T568p,POEMAS
P475p,PRIMEIRO%20FAUSTO
A481d,DONA%20FLOR%20E%20SEUS%20DOIS%20MARIDOS
A848c,CORRESPONDENCIA
A848d,DOM%20CASMURRO
A848e,ESAU%20E%20JACO
A848h,HISTORIAS%20DA%20MEIA-NOITE
A848i,IAIA%20GARCIA
A848mp,MEMORIAS%20POSTUMAS%20DE%20BRAS%20CUBAS
A848p,PAPEIS%20AVULSOS
A848r,RELIQUIAS%20DE%20CASA%20VELHA
A848s,A%20SEMANA%20-%201o%20VOLUME
A848t,TEATRO
A865v,VARIAS%20HISTORIAS
B273t,TRISTE%20FIM%20DE%20POLICARPO%20QUARESMA
B732q,QUEM%20SABE%20CONTA
V331b,BARRO%20BLANCO
A368ce,CRONICAS%20ESCOLHIDAS
A848cr,MACHADO%20DE%20ASSIS
B273cr,CRONICAS%20ESCOLHIDAS
A639rL,ROTEIRO%20PARA%20A%20LIBERDADE
M989ss,SOBRE...SENTIMENTOS
V331s,SO%20PALAVRAS
G239vt,VIAGENS%20NA%20MINHA%20TERRA
H539mc,O%20MONGE%20DE%20CISTER
D585ps,AS%20PUPILAS%20DO%20SENHOR%20REITOR
Q3cs,A%20CIDADE%20E%20AS%20SERRAS
Q3ic,A%20ILUSTRE%20CASA%20DE%20RAMIRES
Q3ma,O%20MANDARIM
Q3pb,O%20PRIMO%20BASILIO
Q3re,A%20RELIQUIA
S243ec,ENSAIO%20SOBRE%20A%20CEGUEIRA
S243jp,A%20JANGADA%20DE%20PEDRA
A848ce,CONTOS%20ESCOLHIDOS
M227,OS%20MAIORES%20CLASSICOS%20DE%20TODOS%20OS%20TEMPOS
A662sd,SENTIMENTO%20DA%20DIALETICA%20NA%20EXPERIENCIA%20INTELECTUAL%20BRASILEIRA
C514p,O%20PLANETA%20AZUL
E266,EPICOS
A872c,O%20CRIADOR%20DE%20SONHOS
B277d,O%20DIA%20DA%20SUA%20MORTE
C217fL,FORMACAO%20DA%20LITERATURA%20BRASILEIRA:
J48Ls,A%20LADEIRA%20DA%20SAUDADE
O21r,RECOLHENDO%20VERSOS
P953 ,PRIMEIRO%20DE%20MAIO%20
S182j,PROJETO%20SIMAO
T273tL,TIRANDO%20DE%20LETRA
C583,CLASSICOS%20DA%20POESIA%20BRASILEIRA
B741hc,HISTORIA%20CONCISA%20DA%20LITERATURA%20BRASILEIRA
B817pp,POETICA%20E%20POESIA%20NO%20BRASIL%20(COLONIA)
S497Lm,LITERATURA%20COMO%20MISSAO
C183r,RISOS%20ENTRE%20PARES
R237a,EU%20SOU%20ATLANTICA
A474ef,ESPUMAS%20FLUTUANTES
A848po,MACHADO%20DE%20ASSIS
A994Lv,LIRA%20DOS%20VINTE%20ANOS
B214ev,ESTRELA%20DA%20VIDA%20INTEIRA
C172mi,MUSA%20IMPASSIVEL
D541po,POEMAS
G642md,MARILIA%20DE%20DIRCEU
L949L,O%20LADO%20FATAL
M425ps,POESIAS%20SELECIONADAS
P693v,VIDAS%20EM%20ORBITA
C722m,OS%20METROS%20DO%20BOCA
M538t,TRANSISTOR
L892d,DESLENDARIO
B687e,EMPORIO%20BRASIL
C871L,LABIRINTO
L892p,PENTACANTOS
O78n,NASCENTES
R833p,A%20PRECE%20DA%20ARVORE
V285t,TEMPOS%20DE%20CABO%20DE%20PAULO%20VANZOLINI
A481a,O%20AMOR%20DO%20SOLDADO:
P397n,O%20NOVICO
R862s,A%20SENHORA%20COISA
S939a,AUTO%20DA%20COMPADECIDA
R672m,MARCOS%20CARUSO
L131p,3%20PECAS%20INEDITAS%20DE%20CARLOS%20LACERDA
A368i,IRACEMA
A368L,LUCIOLA
A481b,BAHIA%20DE%20TODOS%20OS%20SANTOS
A481c,CAPITAES%20DE%20AREIA
A481f,"FARDA,%20FARDAO,%20CAMISOLA%20DE%20DORMIR"
A481g,"GABRIELA,%20CRAVO%20E%20CANELA"
A481j,JUBIABA
A481m,MAR%20MORTO
A481p,OS%20PASTORES%20DA%20NOITE
A481s,SEARA%20VERMELHA
A481t,TERRAS%20DO%20SEM%20FIM
A481v,OS%20VELHOS%20MARINHEIROS
A841d,DONA%20FLOR%20E%20SEUS%20DOIS%20MARIDOS
A994c,CASA%20DE%20PENSAO
A994m,O%20MULATO
A994n,NOITE%20NA%20TAVERNA
B817n,NAO%20VERAS%20PAIS%20NENHUM
C947r,ROTEIRO%20DE%20LEITURA
D978d,DIAS%20DE%20FAULKNER
F676a,AGOSTO
G258a,"ANARQUISTAS,%20GRACAS%20A%20DEUS"
H499h,HENFIL%20NA%20CHINA
L771h,A%20HORA%20DA%20ESTRELA
L799m,POR%20TRAS%20DOS%20MUROS
L864o,A%20OSTRA%20E%20O%20VENTO
M917s,SOLEDAD%20NO%20RECIFE
P116r,A%20ROSA%20E%20O%20FLORETE
P149d,DONA%20GUIDINHA%20DO%20POCO
P788a,O%20ATENEU
Q3q,O%20QUINZE
R175s,SAO%20BERNARDO
R343d,DOIDINHO
S419o,O%20OLHO%20ENIGMATICO
T226i,INOCENCIA
T274a,ANTES%20DO%20BAILE%20VERDE
T455c,COLETANEA%20DE%20CONTOS
T714L,AS%20LENDAS%20DE%20LEMURIA
T768m,METANOIA
R788p,PIMEIRAS%20ESTORIAS
R788s,SAGARANA
T814f,A%20FACA%20NO%20CORACAO
G963g,O%20GARIMPEIRO
G963s,O%20SEMINARISTA
A368g,O%20GUARANI
A368t,O%20TRONCO%20DO%20IPE
A368u,UBIRAJARA
C581r,ROTEIRO%20DE%20LEITURA
A848a,O%20ALIENISTA
A848q,QUINCAS%20BORBA
A865m,A%20MAO%20E%20A%20LUVA
B273r,RECORDACOES%20DO%20ESCRIVAO%20ISAIAS%20CAMINHA
A553m,MACUNAIMA
B817b,O%20BEIJO%20NAO%20VEM%20DA%20BOCA
B917l,ESTORVO
C313e,O%20ESTUDANTE
C376j,DE%20DENTRO%20PARA%20FORA
C672a,O%20ALQUIMISTA
C697m,MAIS%20QUE%20A%20REALIDADE
D795i,INES%20E%20MORTA
D942e,ERAMOS%20SEIS
J39p,O%20PAVAO%20MISTERIOSO%20E%20OUTRAS%20MEMORIAS
L638d,A%20DESINTEGRACAO%20DA%20MORTE
M317b,"BALEIRO,%20BALAS"
N935m,OS%20MISTERIOS%20DO%20AQUEM
Q1L,LUCIANA
R175v,VIDAS%20SECAS
R343f,FOGO%20MORTO
S676x,O%20XANGO%20DE%20BAKER%20STREET
S729m,MAD%20MARIA
V331p,O%20MEU%20PE%20DE%20LARANJA%20LIMA
V517i,INCIDENTE%20EM%20ANTARES
V517t,O%20TEMPO%20E%20O%20VENTO
F732f,FIEC%20&%20PROSA
A473c,JANELAS%20DO%20TEMPO
A473v,VIDAS%20E%20CAMINHOS
G463m,A%20MEMORIA%20BRINCA
L933n,:%20ERNANI%20DINIZ%20LUCAS
P942p,PRIMO%20ALTAMIRANDO%20E%20ELAS
C692n,A%20NOBREZA%20DA%20EMOCAO
R696t,TEMPO%20DE%20COLHER
P971n,E%20O%20NILO%20CONTINUA
S681e,EDIPO%20REI
S681a,ANTIGONA
S684p,UMA%20PALAVRA%20DE%20VERDADE
D724c,CRIME%20E%20CASTIGO
D724m,MEMORIAS%20DA%20CASA%20DOS%20MORTOS
G613n,"O%20NARIZ%20;%20%20E,%20A%20TERRIVEL%20VINGANCA%20[NICOLAI%20GOGOL]"
G669p,PEQUENOS%20BURGUESES
T251m,O%20MARIDO%20ENGANADO%20E%20OUTROS%20CONTOS
T654m,A%20MORTE%20DE%20IVAN%20ILITCH%20SEGUIDO%20DE%20SENHORES%20E%20SERVOS
W245L,LEITURAS%20HIPERTEXTO
K84q,QUANDO%20EU%20VOLTAR%20A%20SER%20CRIANCA
K96i,A%20INSUSTENTAVEL%20LEVEZA%20DO%20SER
G447c,CARTAS%20DE%20AMOR%20DO%20PROFETA
H119t,A%20TERCEIRA%20GUERRA%20MUNDIAL
B967h,HISTORIA%20DA%20CIVILIZACAO%20OCIDENTAL
C198e,ESTUDOS%20DE%20HISTORIA
