CDD;CDU;Cutter;Tombo;Título;Status;URL
658.402;;O48s;819;"Sistemas, organização e métodos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/20574
658.402;;O48s;8348;"Sistemas, Organização e Métodos: Uma Abordagem Gerencial";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/20574
658.402;;O48so;8346;"Sistemas, Organização e Métodos: Uma Abordagem Gerencial";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/20574
658.402;;R375a;2731;"Avaliação 360 graus";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22736
658.402;;R672o;1596;"Organização e métodos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/2464
658.402;;S459e;5761;"Estruturação organizacional";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/5342
658.402;;S476q;6904;"A Quinta Disciplina:";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/30199
658.402;;S588o;1585;"Omis";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/28491
658.402;;T315;8745;"Terceirização";-1;
658.403;;A553i;6753;"Introdução à Pesquisa Operacional";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4745
658.403;;D232;6907;"The Data Warehouse Lifecycle Toolkit";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/28315
658.403;;H654i;9647;"Introdução à Pesquisa Operacional";-1;
658.403;;L138p;6766;"Pesquisa operacional";-1;
658.403;;M149t;6510;"Tecnologia e Projeto de DATA WAREHOUSE";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/18237
658.403;;M266;973;"Management Systems";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/30205
658.403;;S556d;7300;"Decisão nas organizações";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/107
658.403;;T884a;3874;"Administração de Tecnologia da Informação";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/17693
658.403;;T884t;7284;"Tecnologia da Informação para Gestão";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23809
658.4032;;S785t;3538;"PERT - CPM";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/11534
658.40321;;H669p;966;"Planejamento com Pert-cpm";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/30203
658.4034;;A182p;961;"Pesquisa Operacional";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/27623
658.4034;;C138p;7294;"Pesquisa operacional";-1;
658.4034;;C696p;6792;"Pesquisa operacional";-1;
658.4034;;M838p;9862;"Pesquisa Operacional";-1;
658.4034;;P475;7293;"Pesquisa operacional";-1;
658.4035;;C284i;943;"Introduction to Gaming";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22249
658.4038;;;9435;"7 Congresso Internacional de Gestão da Tecnologia e Sistemas de Informação";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/45301
658.4038;;;9436;"4º Congresso Internacional de Gestão da Tecnologia e Sistemas de Informação";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/35809
658.4038;;;9437;"9 Congresso Internacional de Gestão da Tecnologia e Sistemas de Informação";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/45303
658.4038;;;9438;"10º Congresso Internacional de Gestão da Tecnologia e Sistemas de Informação";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/35817
658.4038;;A334t;10886;"Tecnologia de Informação e Desempenho Empresarial";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/107172
658.4038;;A447g;8951;"Gestão do conhecimento para tomada de decisão";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23645
658.4038;;B333s;8925;"Sistemas de informação";-1;
658.4038;;B615s;1646;"Sistemas de informação";-1;
658.4038;;C133s;7340;"Sistemas Integrados de Gestão - ERP";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4755
658.4038;;D247c;4874;"Conhecimento Empresarial";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/20647
658.4038;;F363i;10083;"Implantando a Governança de Ti: da Estratégia à Gestão dos Processos e Serviços";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/65891
658.4038;;G216i;5434;"Informática Aplicada a Negócios";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4975
658.4038;;G734s;503;"Sistemas de Informação";-1;
658.4038;;G876c;8754;"Comunidade de Prática";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23481
658.4038;;H946v;9949;"O Verdadeiro Valor de Ti";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/62188
658.4038;;L184s;6331;"Sarbanes-Oxley: Conformidade TI usando COBIT e Ferramenas Open Source";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4835
658.4038;;L372s;205;"Sistemas de informações gerenciais";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/78374
658.4038;;L385t;180;"Tecnologia da informação";-1;
658.4038;;M113g;7553;"Gerenciamento estratégico da informação";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/2174
658.4038;;N812m;8956;"Teoria e casos de empresas baseadas no conhecimento";-1;
658.4038;;N812t;8632;"Teoria e casos de empresas baseadas no conhecimento";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23801
658.4038;;O13a;10851;"Administração de Sistemas de Informação";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/19798
658.4038;;O13s;7389;"Sistemas de Informação";-1;
658.4038;;O853s;5011;"Sistemas de Informação";-1;
658.4038;;P164c;521;"Cenário da governança de Ti";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/113002
658.4038;;R155i;8326;"Introdução a sistemas de informação";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/5273
658.4038;;S623;7323;"Sistemas ERP no Brasil";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4688
658.4038;;T136g;8630;"Gestão do Conhecimento";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23798
658.4038;;T175m;9239;"Mudança de paradigma";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22925
658.4038;;T323p;8487;"Portais corporativos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23397
658.4038;;T884i;5628;"Introdução a Sistemas de Informação: uma Abordagem Gerencial";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4707
658.4038;;V554i;4009;"A informática na administração da qualidade";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22634
658.4038;;W246t;3312;"Tecnovisión";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/149
658.4038;;W422g;6506;"Governança de T I (Tecnologia da Informação)";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/15204
658.4038;;W527r;7912;"O Risco de Ti";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/20513
658.4038011;;A913f;5636;"Fundamentos de sistemas de informação";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23696
658.4038011;;B193p;9255;"Por Que Gesiti?:";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/31448
658.4038011;;B333s;4946;"Sistemas de Informação";-1;
658.4038011;;F659t;2733;"Tecnologia de informação";-1;
658.4038011;;L371s;5819;"Sistemas de Informação Gerenciais";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4375
658.4038011;;L372s;9226;"Sistemas de Informação Gerenciais";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/78374
658.4038011;;M267a;5786;"Administração de sistemas de informação";-1;
658.4038011;;O48s;9211;"Sistemas de Informação";-1;
658.4038011;;R467s;5053;"Sistemas de Informações Organizacionais";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/27130
658.4038011;;R467t;3095;"Tecnologia da informação aplicada a sistemas de informação empresariais";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/145
658.4038011;;S782p;5620;"Princípios de Sistema de Informação";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/26989
658.4038011;;S782p;7086;"Princípios de sistemas de informação";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4813
658.403811;;R467t;10442;"Tecnologia da informação aplicada a sistemas de informação empresariais";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/145
658.40388;;C828a;5638;"Administração de Sistemas de Informação";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4851
658.404;;B914g;10100;"Gerência de Projetos";-1;
658.404;;C133c;388;"Como Gerenciar Projetos de Forma Prática";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/135708
658.404;;C626g;9070;"Gestão de projetos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4692
658.404;;C652d;5291;"Delegar Tarefas com Segurança";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/35533
658.404;;D587a;8929;"Ama - Manual de Gerenciamento de Projetos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4575
658.404;;D587a;10066;"Ama™ Manual de Gerenciamento de Projetos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/65910
658.404;;D858g;6488;"Gestão de projetos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23029
658.404;;G943e;7549;"Guia da Ernst and Young para Desenvolver o Seu Plano de Negócios";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/31466
658.404;;H474g;6906;"Gerência de Projetos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4635
658.404;;H722e;937;"Elaboração e Avaliação de Projetos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/31457
658.404;;K26g;401;"Gestão de Projetos";-1;
658.404;;K41g;5056;"Gestão de Projetos:";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/31347
658.404;;K41p;9614;"Project Management";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/53916
658.404;;M543g;7114;"Gestão de Projetos";-1;
658.404;;M717a;7551;"Avaliação de Projetos :";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/31435
658.404;;M992e;6477;"Exame PMP";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23757
658.404;;P964g;10093;"Um Guia do Conhecimento em Gerenciamento de Projetos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/61191
658.404;;T326g;384;"Gerenciamento de Projetos em 7 Passos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34808
658.404;;T693g;8990;"Garantia de Sucesso em Gestão de Projetos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/17946
658.404;;V163m;10607;"Moderno Gerenciamento de Projetos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/92825
658.404;;V297m;10448;"Manual Prático de Plano de Projeto";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/18382
658.404;;V657g;10603;"Gereciamento de Projetos de Tecnologia da Informação";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/20894
658.404;;W429a;2499;"Aprenda a delegar com eficiência";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22625
658.404;;X3g;7301;"Gerenciamento de projetos";-1;
658.4052;;A553p;7610;"Princípios de negociação";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23615
658.4052;;B946g;8256;"Gestão de Negociação";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/25835
658.4052;;F383n;7877;"Negociação";-1;
658.4052;;H668e;7805;"Estilos de negociação";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23546
658.4052;;L561m;9085;"Método de negociação";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23630
658.4052;;L671t;9452;"Técnicas de Negociação";-1;
658.4052;;M527n;479;"Negociação Baseada em Estratégia";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/135634
658.4052;;P475n;9006;"Negociação aplicada";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23625
658.4052;;T255;9260;"Técnicas de negociação";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23554
658.406;;A235c;4008;"Os Ciclos de Vida das Organizações:";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/30191
658.406;;A235g;4799;"Gerenciando as Mudanças:";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/30208
658.406;;B222c;4875;"Crescer para lucrar sempre";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22980
658.406;;C262r;6209;"Readministração em ação";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22928
658.406;;D247r;9212;"Reengenharia de processos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23051
658.406;;H288r;6175;"Reinventando a distribuição";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23052
658.406;;L522s;929;"Simplificação do Trabalho:";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/31621
658.406;;M357d;3556;"Deterioração Organizacional";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/21790
658.406;;M464a;916;"Administração do Processo de Inovação Tecnológica";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/30183
658.406;;M848a;2463;"Administração da Mudança:";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/31617
658.406;;P116c;10744;"Capacitação e Desenvolvimento de Pessoas";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34956
658.406;;P143g;7918;"Gestão de processos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4806
658.406;;S713g;6518;"Gestão Por Processos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/18455
658.406;;S774p;3863;"Poder, Cultura e Ética nas Organizações";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4843
658.406;;T655c;2832;"Crescer, Não Destruir";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/20950
658.4062;;F814t;9258;"Tecnologias e Ferramentas de Gestão";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/31651
658.4063;;B881d;9516;"Design Thinking";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/51310
658.4063;;D794a;4868;"Administrando em Tempos de Grandes Mudanças";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/20965
658.4063;;H288r;9204;"Reinventando o negócio";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23401
658.4063;;M382d;9641;"Design de Negócios";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/52466
658.4063;;N137a;3935;"Arquitetura Organizacional: a Chave para a Mudança Empresarial";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/14196
658.4063;;N732a;10710;"Afinal, o Que é Design Thinking?";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/93951
658.4063;;P337m;9984;"Mapeamento e Gestão Por Processos - Bpm";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/62215
658.407124;;M433d;1593;"Desenvolvimento gerencial permanente";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22638
658.40714;;C692L;5145;"Livre pensar, é só criar...";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/3673
658.408;;C975g;456;"Gestão Ambiental";-1;
658.408;;D674g;439;"Gestão ambiental na empresa";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/123410
658.408;;G393i;8010;"Gestão integrada em saúde do trabalho e meio ambiente";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4839
658.4080218;;V181q;9948;"Qualidade Ambiental Iso 14000";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/62231
658.409;;B472i;4866;"A Invenção de Uma Vida";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/27812
658.409;;H873s;10594;"Satisfação Garantida:";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/91059
658.409;;S631L;4876;"Liderança de Alto Impacto";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/27824
658.4092;;B472L;3282;"Liderança e Gestão de Pessoas: Autores e Conceitos Imprescindíveis";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/20947
658.4092;;B493L;1579;"Liderança administração do sentido";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/2426
658.4092;;B639s;10719;"O Segredo";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/97720
658.4092;;C352L;1597;"Liderando grupos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23350
658.4092;;K87L;4873;"Liderando Mudanças";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/31637
658.4092;;K88d;10638;"O Desafio da Liderança";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/94684
658.4092;;N945L;5462;"Liderança de Equipes";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4987
658.4092;;S631L;2834;"Liderança de Alto Impacto";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/27824
658.4092;;S719L;9207;"Liderar";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22555
658.42;;B336p;9181;"Pequenas e Médias Empresas dos Anos 90";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/20936
658.42;;B557i;7331;"Inovação e Empreendedorismo";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/19605
658.42;;D317e;2839;"O Empreendedor";-1;
658.42;;D713e;413;"Empreendedorismo:";-1;
658.42;;D713e;7047;"Empreendedorismo corporativo";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4650
